# 06/05/2010 11:40:13 AM : Hour Values - EPEX Spot Continuous Trading - France
Delivery day,Hour from,Hour to,Volume (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Average Price
08/08/2009,22,22,0,,,,,
08/08/2009,21,21,0,,,,,
08/08/2009,20,20,0,,,,,
08/08/2009,19,19,0,,,,,
08/08/2009,18,18,0,,,,,
08/08/2009,17,17,0,,,,,
08/08/2009,16,16,0,,,,,
08/08/2009,15,15,0,,,,,
08/08/2009,14,14,0,,,,,
08/08/2009,13,13,0,,,,,
08/08/2009,12,12,0,,,,,
08/08/2009,11,11,0,,,,,
08/08/2009,10,10,0,,,,,
08/08/2009,9,9,0,,,,,
08/08/2009,8,8,0,,,,,
08/08/2009,7,7,0,,,,,
08/08/2009,6,6,0,,,,,
08/08/2009,5,5,0,,,,,
08/08/2009,4,4,0,,,,,
08/08/2009,3,3,0,,,,,
08/08/2009,2,2,0,,,,,
08/08/2009,1,1,0,,,,,
07/08/2009,24,24,0,,,,,
07/08/2009,23,23,0,,,,,
07/08/2009,22,22,0,,,,,
07/08/2009,21,21,0,,,,,
07/08/2009,20,20,0,,,,,
07/08/2009,19,19,0,,,,,
07/08/2009,18,18,0,,,,,
07/08/2009,17,17,0,,,,,
07/08/2009,16,16,0,,,,,
07/08/2009,15,15,0,,,,,
07/08/2009,14,14,0,,,,,
07/08/2009,13,13,0,,,,,
07/08/2009,12,12,0,,,,,
07/08/2009,11,11,0,,,,,
07/08/2009,10,10,0,,,,,
07/08/2009,9,9,0,,,,,
07/08/2009,8,8,0,,,,,
07/08/2009,7,7,0,,,,,
07/08/2009,6,6,0,,,,,
07/08/2009,5,5,0,,,,,
07/08/2009,4,4,0,,,,,
07/08/2009,3,3,0,,,,,
07/08/2009,2,2,0,,,,,
07/08/2009,1,1,0,,,,,
06/08/2009,24,24,0,,,,,
06/08/2009,23,23,0,,,,,
06/08/2009,22,22,0,,,,,
06/08/2009,21,21,0,,,,,
06/08/2009,20,20,0,,,,,
06/08/2009,19,19,0,,,,,
06/08/2009,18,18,0,,,,,
06/08/2009,17,17,0,,,,,
06/08/2009,16,16,0,,,,,
06/08/2009,15,15,0,,,,,
06/08/2009,14,14,0,,,,,
06/08/2009,13,13,0,,,,,
06/08/2009,12,12,0,,,,,
06/08/2009,11,11,0,,,,,
06/08/2009,10,10,0,,,,,
06/08/2009,9,9,0,,,,,
06/08/2009,8,8,0,,,,,
06/08/2009,7,7,0,,,,,
06/08/2009,6,6,0,,,,,
06/08/2009,5,5,0,,,,,
06/08/2009,4,4,0,,,,,
06/08/2009,3,3,0,,,,,
06/08/2009,2,2,0,,,,,
06/08/2009,1,1,0,,,,,
05/08/2009,24,24,0,,,,,
05/08/2009,23,23,0,,,,,
05/08/2009,22,22,0,,,,,
05/08/2009,21,21,0,,,,,
05/08/2009,20,20,0,,,,,
05/08/2009,19,19,0,,,,,
05/08/2009,18,18,0,,,,,
05/08/2009,17,17,0,,,,,
05/08/2009,16,16,0,,,,,
05/08/2009,15,15,0,,,,,
05/08/2009,14,14,0,,,,,
05/08/2009,13,13,0,,,,,
05/08/2009,12,12,0,,,,,
05/08/2009,11,11,0,,,,,
05/08/2009,10,10,0,,,,,
05/08/2009,9,9,0,,,,,
05/08/2009,8,8,0,,,,,
05/08/2009,7,7,0,,,,,
05/08/2009,6,6,0,,,,,
05/08/2009,5,5,0,,,,,
05/08/2009,4,4,0,,,,,
05/08/2009,3,3,0,,,,,
05/08/2009,2,2,0,,,,,
05/08/2009,1,1,0,,,,,
04/08/2009,24,24,0,,,,,
04/08/2009,23,23,0,,,,,
04/08/2009,22,22,0,,,,,
04/08/2009,21,21,0,,,,,
04/08/2009,20,20,0,,,,,
04/08/2009,19,19,0,,,,,
04/08/2009,18,18,0,,,,,
04/08/2009,17,17,0,,,,,
04/08/2009,16,16,0,,,,,
04/08/2009,15,15,0,,,,,
04/08/2009,14,14,0,,,,,
04/08/2009,13,13,0,,,,,
04/08/2009,12,12,0,,,,,
04/08/2009,11,11,0,,,,,
04/08/2009,10,10,0,,,,,
04/08/2009,9,9,0,,,,,
04/08/2009,8,8,0,,,,,
04/08/2009,7,7,0,,,,,
04/08/2009,6,6,0,,,,,
04/08/2009,5,5,0,,,,,
04/08/2009,4,4,0,,,,,
04/08/2009,3,3,0,,,,,
04/08/2009,2,2,0,,,,,
04/08/2009,1,1,0,,,,,
03/08/2009,24,24,0,,,,,
03/08/2009,23,23,0,,,,,
03/08/2009,22,22,0,,,,,
03/08/2009,21,21,0,,,,,
03/08/2009,20,20,0,,,,,
03/08/2009,19,19,0,,,,,
03/08/2009,18,18,0,,,,,
03/08/2009,17,17,0,,,,,
03/08/2009,16,16,0,,,,,
03/08/2009,15,15,0,,,,,
03/08/2009,14,14,0,,,,,
03/08/2009,13,13,0,,,,,
03/08/2009,12,12,0,,,,,
03/08/2009,11,11,0,,,,,
03/08/2009,10,10,0,,,,,
03/08/2009,9,9,0,,,,,
03/08/2009,8,8,0,,,,,
03/08/2009,7,7,0,,,,,
03/08/2009,6,6,0,,,,,
03/08/2009,5,5,0,,,,,
03/08/2009,4,4,0,,,,,
03/08/2009,3,3,0,,,,,
03/08/2009,2,2,0,,,,,
03/08/2009,1,1,0,,,,,
02/08/2009,24,24,0,,,,,
02/08/2009,23,23,0,,,,,
02/08/2009,22,22,0,,,,,
02/08/2009,21,21,0,,,,,
02/08/2009,20,20,0,,,,,
02/08/2009,19,19,0,,,,,
02/08/2009,18,18,0,,,,,
02/08/2009,17,17,0,,,,,
02/08/2009,16,16,0,,,,,
02/08/2009,15,15,0,,,,,
02/08/2009,14,14,0,,,,,
02/08/2009,13,13,0,,,,,
02/08/2009,12,12,0,,,,,
02/08/2009,11,11,0,,,,,
02/08/2009,10,10,0,,,,,
02/08/2009,9,9,0,,,,,
02/08/2009,8,8,0,,,,,
02/08/2009,7,7,0,,,,,
02/08/2009,6,6,0,,,,,
02/08/2009,5,5,0,,,,,
02/08/2009,4,4,0,,,,,
02/08/2009,3,3,0,,,,,
02/08/2009,2,2,0,,,,,
02/08/2009,1,1,0,,,,,
01/08/2009,24,24,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,23,23,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,22,22,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,21,21,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,20,20,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,19,19,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,18,18,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,17,17,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,16,16,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,15,15,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,14,14,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,13,13,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,12,12,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,11,11,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,10,10,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,9,9,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,8,8,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,7,7,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,6,6,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,5,5,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,4,4,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,3,3,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,2,2,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
01/08/2009,1,1,50,30.50,31.00,31.00,31/07/2009 10:26:44,30.75
31/07/2009,24,24,0,,,,,
31/07/2009,23,23,0,,,,,
31/07/2009,22,22,0,,,,,
31/07/2009,21,21,0,,,,,
31/07/2009,20,20,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,19,19,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,18,18,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,17,17,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,16,16,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,15,15,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,14,14,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,13,13,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,12,12,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,11,11,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,10,10,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,9,9,50,37.60,38.00,38.00,30/07/2009 09:56:40,37.80
31/07/2009,8,8,0,,,,,
31/07/2009,7,7,0,,,,,
31/07/2009,6,6,0,,,,,
31/07/2009,5,5,0,,,,,
31/07/2009,4,4,0,,,,,
31/07/2009,3,3,0,,,,,
31/07/2009,2,2,0,,,,,
31/07/2009,1,1,0,,,,,
30/07/2009,24,24,0,,,,,
30/07/2009,23,23,0,,,,,
30/07/2009,22,22,0,,,,,
30/07/2009,21,21,0,,,,,
30/07/2009,20,20,0,,,,,
30/07/2009,19,19,0,,,,,
30/07/2009,18,18,0,,,,,
30/07/2009,17,17,0,,,,,
30/07/2009,16,16,0,,,,,
30/07/2009,15,15,0,,,,,
30/07/2009,14,14,0,,,,,
30/07/2009,13,13,0,,,,,
30/07/2009,12,12,0,,,,,
30/07/2009,11,11,0,,,,,
30/07/2009,10,10,0,,,,,
30/07/2009,9,9,0,,,,,
30/07/2009,8,8,0,,,,,
30/07/2009,7,7,0,,,,,
30/07/2009,6,6,0,,,,,
30/07/2009,5,5,0,,,,,
30/07/2009,4,4,0,,,,,
30/07/2009,3,3,0,,,,,
30/07/2009,2,2,0,,,,,
30/07/2009,1,1,0,,,,,
29/07/2009,24,24,0,,,,,
29/07/2009,23,23,0,,,,,
29/07/2009,22,22,0,,,,,
29/07/2009,21,21,0,,,,,
29/07/2009,20,20,0,,,,,
29/07/2009,19,19,0,,,,,
29/07/2009,18,18,0,,,,,
29/07/2009,17,17,0,,,,,
29/07/2009,16,16,0,,,,,
29/07/2009,15,15,0,,,,,
29/07/2009,14,14,0,,,,,
29/07/2009,13,13,0,,,,,
29/07/2009,12,12,0,,,,,
29/07/2009,11,11,0,,,,,
29/07/2009,10,10,0,,,,,
29/07/2009,9,9,0,,,,,
29/07/2009,8,8,0,,,,,
29/07/2009,7,7,0,,,,,
29/07/2009,6,6,0,,,,,
29/07/2009,5,5,0,,,,,
29/07/2009,4,4,0,,,,,
29/07/2009,3,3,0,,,,,
29/07/2009,2,2,0,,,,,
29/07/2009,1,1,0,,,,,
28/07/2009,24,24,0,,,,,
28/07/2009,23,23,0,,,,,
28/07/2009,22,22,0,,,,,
28/07/2009,21,21,0,,,,,
28/07/2009,20,20,0,,,,,
28/07/2009,19,19,0,,,,,
28/07/2009,18,18,0,,,,,
28/07/2009,17,17,0,,,,,
28/07/2009,16,16,0,,,,,
28/07/2009,15,15,0,,,,,
28/07/2009,14,14,0,,,,,
28/07/2009,13,13,0,,,,,
28/07/2009,12,12,0,,,,,
